username,text,created_at,rt_count,like_count,impression_count,url,sentiment
Chase_Dumpin,@_HRH_Victoria_ @skizdidlyidler @MistaHista @BrockRiddickIFB you can search twitter for ChatGPT biased and search through a few of those. Or download it and check it out  I suppose. I have a friend who uses Chat GPT for his work which is minor coding and admin roles and he only works 10 hours a week now..,2023-05-28 21:45:18+00:00,0,1,18,https://twitter.com/twitter/status/1662938119572975616,neutral
CBS58,"Schwartz, in an affidavit, said that he had never used ChatGPT as a legal research source prior to this case and, therefore, “was unaware of the possibility that its content could be false.” 

https://t.co/Y3gZljTrDj",2023-05-28 21:45:00+00:00,0,0,546,https://twitter.com/twitter/status/1662938044004007939,neutral
matiere,ChatGPT: US lawyer admits using AI for case research - BBC News https://t.co/i4aSg6spFs,2023-05-28 21:44:56+00:00,0,0,39,https://twitter.com/twitter/status/1662938030322360320,positive
bendelaney,"ChatGPT doesn't know a lot about knots. And is terrible at explaining them. Just fyi. 

I know someone out there needed to know this. 

(No they didn't.)",2023-05-28 21:44:54+00:00,0,0,5,https://twitter.com/twitter/status/1662938021816332288,neutral
sexgeekAZ,"I'm not an absolutist. ChatGPT and other kinds of AI have their place. It's just a MUCH smaller place than people seem to think. I predict - just me, a human, with no help from an algorithm - that we're gonna see more disasters like this until a lot more AI regulation happens. https://t.co/wQDNPEd8hE",2023-05-28 21:44:48+00:00,0,5,217,https://twitter.com/twitter/status/1662937993550745600,positive
DAdRobs,".@SlippinBenny would NEVER. But seriously this is nuts. 

https://t.co/FnL3sHQAzs",2023-05-28 21:44:45+00:00,0,1,141,https://twitter.com/twitter/status/1662937983199109124,neutral
msElboim,I swear chatGPT is making stuff up https://t.co/DOoTethEkZ,2023-05-28 21:44:36+00:00,0,5,211,https://twitter.com/twitter/status/1662937943760154624,neutral
jgrubes97,@gothicdisco @ForgiatoBlow47 @patriottakes Hahahaha his Twitter is written by ChatGOP (ChatGPT with brain damage),2023-05-28 21:44:32+00:00,1,3,54,https://twitter.com/twitter/status/1662937928606031873,neutral
Axelliax,@lux_fps What does chatgpt put out if you ask it to write you a code to track ults for ow. I would check but i’m currently on an airplane,2023-05-28 21:44:22+00:00,0,0,33,https://twitter.com/twitter/status/1662937887136940033,neutral
despenhouse,@yosoyelgeek You can use TranscribeMe! It has ChatGPT integrated https://t.co/fL0GJUGv2i 🙂,2023-05-28 21:44:13+00:00,0,1,21,https://twitter.com/twitter/status/1662937848427819015,neutral
TACITWR,"OpenAI's #SamAltman charmed lawmakers in #DC. In Europe, it's a different story
#ChatGPT CEO maker #OpenAI had an easier time impressing US lawmakers than those in #Europe
https://t.co/gDNVqMtotP https://t.co/MH58PAnnEV",2023-05-28 21:43:41+00:00,0,0,17,https://twitter.com/twitter/status/1662937713673388033,positive
FrancescoBlotto,#ChatGPT-maker U-turns on threat to leave #EU over #AI law https://t.co/tKlHDpxc6M via @BBCWorld,2023-05-28 21:43:21+00:00,0,0,9,https://twitter.com/twitter/status/1662937629753483264,neutral
danbri,"@AlecMuffett @JeniT Wouldn’t take a journalistic rocket scientist to skim https://t.co/eRFcch53Gp &amp; https://t.co/kGkVt4YZ84 to 
mash up a moral panic.

Hmm after 5 minutes extensive pre-scientific testing I think we are safe. For now. Details: https://t.co/HgFKEVek1z",2023-05-28 21:43:13+00:00,0,1,32,https://twitter.com/twitter/status/1662937595314069509,neutral
ckraus1,@hasantoxr Can ChatGPT create ChatGPT prompts? If true would make a nice add to your sheet.,2023-05-28 21:42:47+00:00,0,0,22,https://twitter.com/twitter/status/1662937488669945858,neutral
oscarmartinezbe,Check out my latest article: Exploring the Impact of ChatGPT on Children and Learning: Concerns and Potential Benefits https://t.co/B76Bfon6aO via @LinkedIn,2023-05-28 21:42:44+00:00,0,0,2,https://twitter.com/twitter/status/1662937474421735425,positive
scottjla,Thought I'd get AI to draw a representation of ChatGPT singing the Top Gun theme to bring out the sense of flying and adventure https://t.co/6zFk6I1cEP,2023-05-28 21:42:41+00:00,0,0,61,https://twitter.com/twitter/status/1662937463827087360,positive
qntmtx,"i just had chatgpt write me a 4 week curriculum, complete with lectures, for a topic i want to study, plus a lost of books. see yall in a month.",2023-05-28 21:42:41+00:00,0,4,195,https://twitter.com/twitter/status/1662937460995751939,positive
fuqmeupdamn,#windows and #ChatGPT oh my. https://t.co/0vuWFwUyCu,2023-05-28 21:42:30+00:00,0,0,16,https://twitter.com/twitter/status/1662937413998477312,neutral
annie_halloween,"@scottkanerva @KingAodh @charliekirk11 They’ve blocked me, so I can’t see what their reply to me was. It’s chatgpt because it contains several stock phrases from chatgpt and the AI writing style can be spotted a mile off. Use spell check if you need to, but write your own arguments.",2023-05-28 21:42:27+00:00,0,0,19,https://twitter.com/twitter/status/1662937405408542721,neutral
realRichHunting,I got bored so I added #ChatGPT #DAN to the #Metrotechs platform. Play with it while you can because I'll probably delete it soon.,2023-05-28 21:42:17+00:00,0,1,40,https://twitter.com/twitter/status/1662937363004153857,neutral
censored___user,I've made so many excuses that I just signed up for ChatGPT just to come up with new ones,2023-05-28 21:42:11+00:00,0,1,54,https://twitter.com/twitter/status/1662937335481225219,positive
LanceDawe_,"I have gotten ChatGPT to give me a ranking of every Auburn quarterback since 2000. It's left off quite a few walk-ons, I would imagine, but nonetheless it did it.

After about half an hour of arguing and a five minute conversation about Kiehl Frazier. https://t.co/IuZJMT6GgC",2023-05-28 21:42:05+00:00,0,2,295,https://twitter.com/twitter/status/1662937312831913988,negative
5overeign,Need ChatGPT to do a madness so FSG can replace Klopp by an AI for $20 a month.,2023-05-28 21:41:59+00:00,0,1,123,https://twitter.com/twitter/status/1662937285363474432,negative
glupyan,"@IrisVanRooij Think of how much better chatGPT is at producing fluent language than any previous attempt. How much better at eg, summarizing text than more classical knowledge engineering approaches.",2023-05-28 21:41:46+00:00,0,4,169,https://twitter.com/twitter/status/1662937230782898177,positive
bitone_great,"🚨Get Out!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #CAKEUSDT
Time Interval:  15min
Last Price: 1.643
🔴 RSI: 85.3

Powered by #ChatGPT

$CAKE
#CAKE
#Orchid
#qe

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/xflIjpljrt",2023-05-28 21:41:33+00:00,0,0,7,https://twitter.com/twitter/status/1662937176487890944,negative
Gidgette_gal,@Charleslec46 @iamyesyouareno At least this one admits it. ChatGPT won’t.,2023-05-28 21:41:29+00:00,0,2,15,https://twitter.com/twitter/status/1662937161610711040,negative
solihullHM,"@Pau1Matthews He is comparing real Shakespearean sonnets with ones written by ChatGPT. The pupils are doing close reading work and looking at style, vocabulary and shape of the poetry.",2023-05-28 21:41:24+00:00,0,0,13,https://twitter.com/twitter/status/1662937139510648839,positive
CitationNerded,@rnz_news At least we know heading wasn't written by ChatGPT,2023-05-28 21:41:23+00:00,0,7,41,https://twitter.com/twitter/status/1662937134704234496,negative
bitone_great,"🚨Sell Now!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #CAKEUSDT
Time Interval:  30min
Last Price: 1.643
🔴 RSI: 85.9

Powered by #ChatGPT

$CAKE
#CAKE
#リップル
#Bifrost

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/Sbvjqhh6OO",2023-05-28 21:41:17+00:00,0,0,8,https://twitter.com/twitter/status/1662937110972891136,negative
bitone_great,"🚨Time to Sell!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #CAKEUSDT
Time Interval:  30min
Last Price: 1.643
🔴 RSI: 85.9

Powered by #ChatGPT

$CAKE
#CAKE
#Qtum
#StandardTokenizationProtocol

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/upNMYYb9YC",2023-05-28 21:41:12+00:00,0,0,6,https://twitter.com/twitter/status/1662937087023394816,negative
bitone_great,"🚨Get Out!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #CAKEUSDT
Time Interval:  30min
Last Price: 1.644
🔴 RSI: 86.0

Powered by #ChatGPT

$CAKE
#CAKE
#Waves
#스톰엑스

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/YCXdAHc1Om",2023-05-28 21:41:11+00:00,0,0,6,https://twitter.com/twitter/status/1662937083340791808,negative
ASFleischman,I asked ChatGPT to write a legal brief about why using fake legal citations is fine https://t.co/EK2y2d6c5e,2023-05-28 21:41:11+00:00,9,93,12227,https://twitter.com/twitter/status/1662937082589855746,neutral
ballsyalchemist,"CS coding assignment idea:  Use chatGPT to generate codes for some memory management functions, like malloc, calloc, etc. 

And ask the students to find the bug in the code ;)) fun stuff https://t.co/K2sxPKGhJr",2023-05-28 21:41:10+00:00,0,3,867,https://twitter.com/twitter/status/1662937081285427201,positive
bitone_great,"🚨Time to Sell!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #CAKEUSDT
Time Interval:  15min
Last Price: 1.643
🔴 RSI: 85.3

Powered by #ChatGPT

$CAKE
#CAKE
#IoTeX
#sbf

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/A5MODXtmQI",2023-05-28 21:41:10+00:00,0,0,5,https://twitter.com/twitter/status/1662937078815154176,negative
vyr545,@MessiEra10_ @elonmusk This sounds like it was created by chatGPT,2023-05-28 21:41:05+00:00,0,0,2,https://twitter.com/twitter/status/1662937061022896128,positive
screensavvydad,"Got Writer's Block?
https://t.co/ButNBMM8bU",2023-05-28 21:41:05+00:00,0,0,1,https://twitter.com/twitter/status/1662937057344253952,neutral
bitone_great,"🚨Time to Sell!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #CAKEUSDT
Time Interval:  15min
Last Price: 1.644
🔴 RSI: 85.5

Powered by #ChatGPT

$CAKE
#CAKE
#WAX
#Tezos

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/zSxB8TT08O",2023-05-28 21:41:04+00:00,0,0,6,https://twitter.com/twitter/status/1662937055868125184,negative
bitone_great,"🚨Short Greed!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #CAKEUSDT
Time Interval:  15min
Last Price: 1.643
🔴 RSI: 85.5

Powered by #ChatGPT

$CAKE
#CAKE
#Serum
#bulltrap

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/Mx8VQBVDXe",2023-05-28 21:41:03+00:00,0,0,5,https://twitter.com/twitter/status/1662937051992563713,negative
bitone_great,"🚨Short Greed!🚨
💰#Binance Spot💰
⬇ Recommendation: #Short 🔴
Ticker:  #PUNDIXBUSD
Time Interval:  15min
Last Price: 0.39
🔴 RSI: 91.5

Powered by #ChatGPT

$PUNDIX
#PUNDIX
#资产链
#MaskNetwork

What are you gonna do?
👇LONG        👇WAIT         👇SHORT https://t.co/gQxd02h71j",2023-05-28 21:40:49+00:00,0,0,6,https://twitter.com/twitter/status/1662936992152449025,negative
speedmaster,"Many successful tech products have happy, shiny, memorable names, notes @tylercowen. So what's up with #ChatGPT? https://t.co/tBVL8eV670 via @opinion",2023-05-28 21:40:37+00:00,0,1,36,https://twitter.com/twitter/status/1662936943582142465,positive
aidigitalnews,"Prompt Engineering for ChatGPT: A New Course Amidst the Craze
https://t.co/tUaxEVvBZO

This article includes information and details on new prompt engineering for ChatGPT Numerous tech specialists have contended that the notoriety ...
#ai #OpenAI #chatGPT #cybersecurity #robotics https://t.co/dgAXih1jjo",2023-05-28 21:40:23+00:00,0,0,20,https://twitter.com/twitter/status/1662936882966151169,positive
marcelleholt,"just asking chatgpt everything now, got the summery extension. never reading more than 2 sentences again",2023-05-28 21:40:19+00:00,0,0,52,https://twitter.com/twitter/status/1662936868432801795,neutral
TWenseleers,"@Lakshya__Bakshi @eliseofe @ScholarAI_ If I look up a couple of relevant articles and paste in the text ChatGPT seems to be able to do a better job at using the provided info to write an article. Linkreader also sort of works. But a lot of links it tries to follow get blocked I see, so maybe that's part of the problem",2023-05-28 21:40:14+00:00,0,0,30,https://twitter.com/twitter/status/1662936846450450435,negative
logaretm,"@MichaelThiessen Not for my daily work, but for my open-source stuff I usually consult ChatGPT on function names, argument order, and things like that for DX purposes.

Sometimes it is too agreeable to be helpful.",2023-05-28 21:40:14+00:00,0,3,585,https://twitter.com/twitter/status/1662936843460005888,neutral
ainewsfeedio,ChatGPT Plugin Exploit Details: From Prompt Injection to Accessing Private Data https://t.co/z8YXjRE4Ha #ai #tech #machinelearning #deeplearning #gpt,2023-05-28 21:40:03+00:00,0,0,19,https://twitter.com/twitter/status/1662936799830843405,neutral
PaintingMuggle,"gorgeous blonde lady
#midjourneyv5 #midjourneyv51 #midjourney #midjourneyart #aiartist #AIArtistCommunity #ChatGPT #GenerativeAI #AIイラスト #aigirls https://t.co/wwOdp7bIS0",2023-05-28 21:40:00+00:00,0,3,64,https://twitter.com/twitter/status/1662936785599488007,neutral
FailingHumanity,@TinfoilTricorn @PicturesFoIder ChatGPT Detected right here,2023-05-28 21:39:49+00:00,0,0,41,https://twitter.com/twitter/status/1662936741173493761,positive
cfaiil,CFAIL looks forward to having a failed ChatGPT session. Get those submissions in! https://t.co/2K6vAjpKlI,2023-05-28 21:39:47+00:00,5,8,1165,https://twitter.com/twitter/status/1662936731384008704,negative
smahmedhyd,Can we have a ChatGPT based Google scholar ???,2023-05-28 21:39:36+00:00,0,0,33,https://twitter.com/twitter/status/1662936684579921920,neutral
waurii,"@courtneymilan The problem is they are trying to find a use for LLMs , instead of just celebrating the advancement and moving on to the next step.

ChatGPT might be a useful interface for the next AI advancement, but right now it's best use is rewriting memos (imo).",2023-05-28 21:39:33+00:00,0,3,99,https://twitter.com/twitter/status/1662936673519570944,positive
_In_Marketing_,"SEO ARTICLE GENERATOR! Create articles on any topic in a click! https://t.co/UiUHtcLyrN * ChatGPT and Generative AI for Social Media Marketing: Reality, Hype, What's Next, and How to Prepare #seo #blogging https://t.co/V5P1zWPFT2",2023-05-28 21:39:33+00:00,0,0,6,https://twitter.com/twitter/status/1662936671724408832,positive
gabar1,"@d_feldman #ChatGPTPrompts #ChatGPT #ArtificialIntelligence #ChatGPTBook, #ChatGTPeBooks #ChatGPTGuide #ChatGTPeBook  #AI  #OpenAI #chatgptassistedwriting #chatgpteducation #ChatGPTBasics

ChatGPT Prompts: 700 Ultimate ChatGPT Prompts for Success 
Download: https://t.co/pbpYlzDVaC",2023-05-28 21:39:27+00:00,0,0,0,https://twitter.com/twitter/status/1662936646952648707,positive
parts969361,I tried out #ChatGPT for the first time... #Wow I'm mind blown to the possibilities and scared to death at the same time.  Going to be interesting to watch how this plays out. https://t.co/X5x9tLF0Ze,2023-05-28 21:39:15+00:00,0,1,13,https://twitter.com/twitter/status/1662936596755144704,positive
buttterchick,SCISPACE is the shittiest tool you can use to understand research papers. I do not know what the hype behind it was. Chatgpt was anyway always shit at understanding papers,2023-05-28 21:38:52+00:00,0,8,920,https://twitter.com/twitter/status/1662936502244974592,negative
MuscleNerd23,@MMCrypto ChatGPT 4.0 says it’s 17 🚀 https://t.co/38AarUKnnj,2023-05-28 21:38:50+00:00,0,1,306,https://twitter.com/twitter/status/1662936492593803265,neutral
GravityAnalyti1,"Further examples of AI just making up false information.
https://t.co/FZSHLaSmFM https://t.co/wuiIdIeReH",2023-05-28 21:38:48+00:00,1,0,147,https://twitter.com/twitter/status/1662936486604333060,neutral
EMT900,"Rescue one of the farmers, where the party would then follow the river to the ""back"" end of the Gnoll camp this bypassing most of the gnolls to fight Hogger directly. I used Chatgpt (an AI) to assist me in making this one-shot as well as make Heirlooms (which in WoW -",2023-05-28 21:38:43+00:00,0,1,8,https://twitter.com/twitter/status/1662936461828579328,positive
MayaPlentz,"Check out this article from @nytimes. Because I'm a subscriber, you can read it through this gift link without a subscription. 

Why we still need real lawyers. 

https://t.co/392SKghJXN",2023-05-28 21:38:40+00:00,0,1,133,https://twitter.com/twitter/status/1662936449187033089,positive
